Customer ID,Age,Current Customer,Years at address,Employment status,Country,Current debt,Income,Own home,CCJs,Loan amount,Outcome
1015092,75,No,36,Self Employed,UK,120,24000,Own,2,13995,Defaulted
988973,30,Yes,6,Unemployed,UK,1180,51500,Mortgage,0,9659,Defaulted
928841,72,No,14,Employed,UK,1430,42500,Own,0,34198,Defaulted
765024,21,No,1,Employed,UK,8650,11000,Own,0,9960,Defaulted
695934,64,No,23,Unemployed,UK,250,41500,Mortgage,1,8374,Defaulted
599269,75,Yes,3,Employed,UK,0,36000,Rent,3,31383,Defaulted
741914,51,No,1,Employed,UK,660,24500,Own,1,7250,Paid
674486,62,No,36,Unemployed,UK,7080,34000,Own,1,20473,Paid
826478,85,Yes,63,Self Employed,UK,1650,46000,Rent,0,1238,Paid
1073785,77,Yes,39,Self Employed,UK,250,45000,Mortgage,0,17268,Paid
896318,56,No,36,Unemployed,UK,310,33500,Mortgage,1,19778,Paid
661245,79,Yes,41,Unemployed,UK,7670,53000,Own,0,33742,Paid
882841,26,No,7,Self Employed,UK,0,51500,Own,3,36713,Defaulted
1029562,87,No,25,Unemployed,UK,3320,26500,Own,1,7829,Paid
833595,66,No,2,Self Employed,UK,2660,47000,Mortgage,0,8679,Defaulted
734912,26,No,2,Self Employed,UK,220,45000,Rent,0,43697,Paid
952445,72,No,13,Unemployed,UK,5630,44000,Own,0,2803,Defaulted
1048447,72,Yes,30,Unemployed,UK,5400,30000,Rent,0,25809,Defaulted
691809,43,No,15,Employed,UK,5510,36500,Mortgage,0,5745,Paid
945577,73,Yes,46,Employed,UK,2600,52000,Own,2,38697,Paid
839467,82,No,55,Self Employed,UK,8790,49500,Rent,1,24016,Defaulted
759327,58,Yes,21,Unemployed,UK,30,48500,Mortgage,0,1673,Paid
967020,69,Yes,51,Employed,UK,5840,27000,Rent,0,23114,Paid
905599,41,No,19,Retired,UK,4950,47500,Rent,1,37825,Paid
1055940,35,No,15,Unemployed,UK,1220,48000,Rent,1,10563,Paid
1002893,38,Yes,19,Unemployed,UK,4310,10000,Own,1,3577,Defaulted
707992,68,Yes,27,Unemployed,UK,7670,36000,Own,3,21073,Defaulted
624322,88,No,37,Unemployed,UK,360,33500,Own,1,21526,Paid
716465,32,No,15,Unemployed,UK,300,40500,Rent,0,15689,Paid
645996,89,Yes,57,Self Employed,UK,8490,46000,Rent,0,29615,Defaulted
951503,59,No,31,Employed,UK,4470,26500,Mortgage,1,5966,Defaulted
683901,69,Yes,44,Self Employed,UK,8300,38500,Own,1,978,Paid
706995,49,Yes,31,Self Employed,UK,360,30000,Mortgage,0,16826,Paid
594861,84,Yes,5,Employed,UK,4960,52000,Mortgage,1,42590,Paid
1069156,75,No,49,Unemployed,UK,10,37500,Mortgage,2,20467,Defaulted
843225,88,No,20,Unemployed,UK,3520,21000,Mortgage,2,17222,Paid
1017327,23,No,6,Self Employed,UK,8050,50000,Mortgage,1,24109,Defaulted
692992,28,No,11,Unemployed,UK,8200,33000,Own,0,10474,Paid
645252,25,No,1,Self Employed,UK,7910,40500,Own,2,12963,Defaulted
734514,58,N,18,Employed,UK,1680,21500,Own,0,11063,Paid
728779,25,No,3,Unemployed,UK,5520,52000,Own,2,44179,Defaulted
1049339,19,No,1,Self Employed,UK,100,51500,Mortgage,0,617,Paid
878313,22,No,1,Self Employed,UK,90,33000,Own,3,2199,Defaulted
1057033,27,No,10,Unemployed,UK,710,39500,Own,0,24398,Paid
932020,85,No,51,Self Employed,UK,270,39500,Rent,1,31867,Paid
1092014,42,No,21,Employed,UK,6720,39500,Own,2,3307,Defaulted
621261,75,No,16,Self Employed,UK,4460,54000,Own,0,10383,Defaulted
1048208,20,No,2,Employed,UK,290,53500,Own,0,16543,Paid
1079436,39,Yes,12,Employed,UK,990,25000,Mortgage,0,10123,Paid
1006221,62,No,33,Unemployed,UK,210,37500,Mortgage,0,35977,Paid
653329,31,No,5,Self Employed,UK,3240,29500,Own,2,26399,Defaulted
859758,77,No,18,Employed,UK,820,41000,Own,1,37060,Paid
565455,83,No,60,Self Employed,UK,6350,54000,Own,1,38267,Paid
912944,79,No,15,Employed,UK,6320,25000,Mortgage,1,488,Defaulted
816285,27,No,8,Unemployed,UK,6530,24500,Own,1,342,Paid
867646,80,No,30,Self Employed,UK,720,51000,Own,0,33748,Defaulted
569754,76,Yes,44,Self Employed,UK,620,40500,Mortgage,0,13325,Paid
791378,33,No,3,Self Employed,UK,6880,43000,Own,1,37463,Paid
587282,56,No,19,Employed,UK,540,32500,Own,0,31212,Paid
846166,74,Yes,12,Employed,UK,1840,40000,Own,1,9200,Paid
637124,86,Yes,18,Self Employed,UK,2560,28500,Mortgage,1,26412,Defaulted
1053003,24,Yes,2,Self Employed,UK,3620,44000,Mortgage,1,20886,Paid
831145,25,No,4,Self Employed,UK,3960,53000,Mortgage,0,50858,Paid
750900,51,No,17,Unemployed,UK,4020,43500,Rent,1,32541,Paid
1015400,65,Yes,28,Employed,UK,7670,45500,Mortgage,0,22158,Paid
727298,39,Yes,21,Employed,UK,5910,43000,Own,2,18876,Paid
887733,85,Yes,18,Unemployed,UK,1690,16000,Own,1,10054,Paid
703478,46,No,9,Employed,UK,8740,44500,Rent,2,4294,Defaulted
584399,80,Yes,7,Self Employed,UK,1550,45500,Own,0,40126,Paid
615258,87,Yes,36,Employed,UK,160,18500,Own,3,15058,Defaulted
922970,41,No,15,Unemployed,UK,4490,47000,Own,1,27839,Paid
924058,35,No,1,Self Employed,UK,0,45000,Own,3,5396,Defaulted
1008485,89,Yes,31,Self Employed,UK,390,31500,Own,2,20916,Defaulted
620141,28,No,4,Self Employed,UK,870,36500,Mortgage,0,32900,Paid
692743,69,Yes,3,Self Employed,UK,1600,39000,Mortgage,2,11056,Defaulted
662401,35,No,8,Unemployed,UK,0,46000,Own,1,3549,Paid
683204,80,No,33,Self Employed,UK,9110,50500,Mortgage,1,21456,Defaulted
1092742,71,No,22,Employed,UK,5820,30000,Mortgage,0,4475,Paid
760372,69,Yes,22,Unemployed,UK,310,48000,Own,0,9393,Paid
735920,89,Yes,17,Employed,UK,9590,54500,Own,1,27734,Defaulted
1059058,70,Yes,28,Unemployed,UK,2460,13500,Own,0,1155,Defaulted
734941,47,Yes,7,Unemployed,UK,4280,46000,Own,3,26156,Defaulted
974242,47,Yes,26,Unemployed,UK,2390,39500,Mortgage,1,2036,Paid
1086813,46,Yes,17,Unemployed,UK,1860,27500,Own,1,7137,Defaulted
1050632,23,Yes,3,Self Employed,UK,6110,41000,Mortgage,2,16199,Defaulted
948003,81,No,47,Self Employed,UK,3990,49500,Mortgage,1,23302,Paid
1008806,26,Yes,1,Self Employed,UK,1180,38500,Mortgage,0,6274,Defaulted
929531,29,No,3,Unemployed,UK,240,27500,Own,0,11517,Paid
645789,70,Yes,27,Self Employed,UK,5480,25000,Own,0,11166,Paid
794957,67,No,29,Self Employed,UK,290,23500,Own,0,1256,Paid
678963,45,No,22,Unemployed,UK,8710,54500,Own,0,32532,Defaulted
645356,85,Yes,46,Self Employed,UK,1610,42000,Own,1,1705,Paid
850364,59,No,25,Self Employed,UK,130,36000,Own,0,3841,Paid
893367,73,No,21,Self Employed,UK,90,44500,Mortgage,1,12761,Paid
780640,68,No,40,Self Employed,UK,4700,36500,Rent,3,32531,Paid
754901,82,No,3,Unemployed,UK,8390,33000,Own,1,6639,Defaulted
765671,48,Yes,13,Self Employed,UK,1480,33000,Rent,1,20608,Paid
992335,27,No,1,Self Employed,UK,3060,21500,Mortgage,1,8102,Defaulted
825686,78,Yes,3,Self Employed,UK,60,29500,Mortgage,0,12743,Defaulted
628244,86,Yes,30,Self Employed,UK,8950,54500,Own,0,51367,Defaulted
1011063,25,No,1,Self Employed,UK,1760,43000,Own,0,6500,Defaulted
939656,83,No,31,Self Employed,UK,1460,26500,Mortgage,1,5528,Defaulted
639755,88,Yes,29,Self Employed,UK,6660,46500,Own,0,27796,Paid
708417,74,Yes,48,Self Employed,UK,770,23000,Own,0,14541,Paid
917613,27,Yes,6,Unemployed,UK,1980,34000,Rent,1,31707,Paid
910058,22,No,5,Self Employed,UK,6260,12500,Rent,0,4799,Paid
564441,72,No,29,Unemployed,UK,2040,42000,Own,1,37797,Paid
963636,54,Yes,9,Unemployed,UK,7080,34000,Mortgage,1,1605,Paid
673584,65,No,47,Unemployed,UK,3760,37500,Own,0,11489,Paid
629280,46,No,11,Unemployed,UK,3090,51500,Own,2,1374,Defaulted
675135,56,No,16,Self Employed,UK,1420,39500,Own,0,14201,Defaulted
666068,24,Yes,5,Self Employed,UK,240,30000,Own,3,25717,Defaulted
948608,81,Yes,16,Unemployed,UK,9890,35000,Own,1,23369,Defaulted
641550,60,Yes,12,Unemployed,UK,3870,49500,Own,1,3710,Paid
728108,88,No,5,Unemployed,UK,1440,39500,Own,0,7273,Paid
931707,89,Yes,18,Unemployed,UK,0,37500,Mortgage,0,29519,Defaulted
574390,56,Yes,31,Self Employed,UK,30,18000,Mortgage,1,6509,Paid
662799,47,Yes,15,Self Employed,UK,8350,45000,Own,1,43600,Defaulted
973657,68,Yes,17,Self Employed,UK,9520,30500,Mortgage,3,3867,Defaulted
1083702,73,Yes,32,Unemployed,UK,4730,27500,Own,0,5041,Paid
947520,46,Yes,18,Unemployed,UK,4290,33500,Rent,2,24162,Defaulted
746666,23,Yes,3,Self Employed,UK,2340,38000,Own,3,16354,Defaulted
714724,34,Yes,2,Unemployed,UK,840,11500,Own,0,4728,Paid
922103,45,Yes,24,Unemployed,UK,2960,54500,Rent,0,37607,Defaulted
753159,57,Yes,39,Unemployed,UK,9210,40500,Own,0,20499,Defaulted
744042,40,No,12,Self Employed,UK,3820,48500,Own,1,18795,Defaulted
870018,73,Yes,53,Self Employed,UK,7850,37500,Mortgage,2,3170,Defaulted
834260,17,No,1,Unemployed,UK,170,26000,Own,0,1363,Defaulted
560150,65,Yes,37,Self Employed,UK,5630,50000,Own,0,46375,Paid
1050624,81,No,62,Employed,UK,180,27500,Own,3,5538,Defaulted
823285,52,Yes,1,Unemployed,UK,8810,17000,Own,3,9777,Defaulted
572968,48,Yes,12,Unemployed,UK,140,48000,Rent,1,10496,Paid
672440,34,Yes,3,Self Employed,UK,4750,52000,Mortgage,2,46916,Paid
769988,43,No,9,Self Employed,UK,590,24000,Mortgage,3,7493,Defaulted
618120,57,No,26,Employed,UK,7070,40000,Rent,1,31528,Defaulted
933906,77,No,44,Unemployed,UK,760,41500,Rent,2,37770,Defaulted
686198,47,No,26,Self Employed,UK,4710,35000,Own,3,11159,Defaulted
755811,61,No,17,Employed,UK,9410,28500,Own,1,22550,Paid
809331,69,No,29,Self Employed,UK,1960,34500,Own,0,9509,Paid
617374,54,No,12,Unemployed,UK,0,18000,Own,2,6678,Defaulted
846514,77,No,55,Self Employed,UK,9170,54500,Own,1,16560,Defaulted
561343,60,Yes,16,Unemployed,UK,2630,37000,Own,0,30007,Paid
831688,57,Yes,37,Self Employed,UK,7490,14000,Mortgage,1,7084,Paid
802683,60,No,21,Self Employed,UK,8630,40000,Own,3,22494,Defaulted
573339,34,Yes,16,Self Employed,UK,6920,40000,Own,0,9609,Paid
881967,59,No,12,Unemployed,UK,6310,52000,Own,0,10846,Paid
778950,38,No,15,Self Employed,UK,0,29000,Own,0,6820,Paid
856964,55,Yes,18,Employed,UK,7200,44000,Own,1,42057,Paid
1092465,30,No,3,Self Employed,UK,5780,43500,Rent,3,20719,Defaulted
772695,45,Yes,20,Unemployed,UK,2620,49500,Mortgage,2,13360,Paid
878044,39,No,9,Unemployed,UK,3180,45000,Own,0,11591,Paid
809818,78,No,2,Self Employed,UK,4560,49500,Mortgage,1,22055,Paid
581109,40,Yes,6,Employed,UK,3650,35500,Own,2,27001,Paid
810211,63,Yes,1,Unemployed,UK,7620,53000,Mortgage,0,52245,Defaulted
1006114,65,Yes,11,Unemployed,UK,1780,32000,Mortgage,0,31235,Defaulted
1090560,38,No,21,Self Employed,UK,90,47500,Rent,2,32337,Defaulted
865754,22,No,4,Self Employed,UK,4650,48500,Mortgage,0,3003,Paid
823347,37,No,14,Self Employed,UK,6470,43500,Mortgage,1,23900,Paid
710494,64,No,1,Self Employed,UK,60,46500,Mortgage,0,35463,Defaulted
857886,34,Yes,10,Self Employed,UK,250,48500,Mortgage,3,16441,Paid
975730,24,Yes,6,Employed,UK,8040,54000,Mortgage,0,21969,Defaulted
719662,59,Yes,26,Unemployed,UK,9540,45500,Mortgage,1,33265,Defaulted
597381,31,No,11,Employed,UK,8580,41000,Own,0,36196,Defaulted
680373,63,No,23,Self Employed,UK,530,46000,Own,1,31368,Paid
850063,83,No,3,Self Employed,UK,1940,8500,Rent,3,146,Defaulted
954958,26,Yes,6,Unemployed,UK,500,50500,Own,0,14673,Paid
655159,36,No,6,Employed,UK,940,48000,Own,0,7366,Paid
575877,82,Yes,4,Self Employed,UK,1350,52000,Mortgage,3,44349,Paid
1068188,76,Yes,40,Self Employed,UK,8760,21000,Own,3,2968,Defaulted
817436,18,Yes,1,Unemployed,UK,7320,41500,Own,2,26073,Defaulted
868677,85,Yes,46,Unemployed,UK,200,44000,Rent,1,40081,Paid
566812,21,No,3,Self Employed,UK,2140,36000,Own,2,12937,Paid
807350,20,Yes,1,Self Employed,UK,0,36500,Mortgage,0,28916,Defaulted
678630,66,Yes,16,Unemployed,UK,1240,36500,Mortgage,0,26068,Paid
678605,77,No,57,Unemployed,UK,8420,21000,Own,0,18454,Defaulted
979375,86,Yes,53,Self Employed,UK,4540,13500,Own,3,10735,Defaulted
951962,24,Yes,3,Unemployed,UK,1620,47000,Own,1,11154,Defaulted
601794,20,Yes,1,Self Employed,UK,60,21500,Own,2,10493,Defaulted
811831,66,No,39,Self Employed,UK,390,22500,Mortgage,1,7581,Defaulted
752727,31,No,14,Unemployed,UK,2210,33500,Own,1,21818,Paid
1004890,62,Yes,4,Unemployed,UK,890,52500,Mortgage,0,30113,Paid
912741,50,Yes,18,Self Employed,UK,3490,40000,Own,0,9671,Paid
1098422,42,No,1,Self Employed,UK,0,26000,Rent,1,5503,Paid
662803,42,No,10,Unemployed,UK,3510,40500,Mortgage,1,10787,Defaulted
644468,45,Yes,19,Unemployed,Spain,4000,31000,Own,2,27739,Defaulted
683146,65,Yes,8,Unemployed,UK,30,51500,Own,1,12382,Paid
764623,40,No,12,Self Employed,UK,1810,36000,Mortgage,0,27581,Paid
588403,70,No,31,Unemployed,UK,5430,39000,Own,1,37463,Defaulted
610625,53,No,31,Unemployed,UK,3670,37500,Mortgage,0,1491,Defaulted
565367,42,No,17,Unemployed,UK,3440,51500,Mortgage,3,32493,Defaulted
1072744,85,No,8,Self Employed,UK,430,47000,Own,3,24410,Defaulted
825203,47,No,2,Employed,UK,410,53000,Rent,2,14832,Paid
786766,41,Yes,10,Unemployed,UK,1030,47000,Own,3,18887,Defaulted
1020361,55,No,10,Unemployed,UK,5140,41000,Own,3,12976,Paid
992337,77,Yes,56,Unemployed,UK,5250,48500,Rent,0,26550,Paid
1009277,32,Yes,14,Self Employed,UK,4800,25000,Rent,0,24952,Defaulted
783663,88,Yes,60,Unemployed,UK,2530,42500,Mortgage,3,5477,Defaulted
672808,46,No,22,Unemployed,UK,3270,50000,Mortgage,2,12091,Defaulted
1083503,86,Yes,46,Unemployed,UK,6070,10000,Mortgage,3,1386,Defaulted
647802,21,No,3,Self Employed,UK,1650,23000,Mortgage,1,8512,Paid
1024546,67,No,19,Unemployed,UK,880,49000,Rent,1,5506,Defaulted
1085141,89,No,37,Employed,UK,8100,32500,Mortgage,1,28292,Defaulted
724394,37,Yes,4,Unemployed,UK,2970,51500,Rent,3,19459,Defaulted
653068,55,Yes,34,Unemployed,UK,4000,38000,Own,0,25012,Defaulted
865535,53,No,33,Unemployed,UK,620,22000,Rent,1,1146,Paid
964706,30,Yes,3,Unemployed,UK,150,21000,Rent,1,4817,Paid
919557,63,No,40,Employed,UK,1020,35000,Own,10,19712,Paid
610801,41,No,18,Unemployed,UK,0,52000,Mortgage,0,43151,Paid
680235,73,Yes,11,Unemployed,UK,3240,52000,Mortgage,2,16486,Paid
715306,27,No,8,Unemployed,UK,50,37500,Own,0,34711,Paid
736416,75,Yes,13,Self Employed,UK,40,29000,Mortgage,0,23376,Paid
877759,18,No,1,Unemployed,UK,810,50000,Mortgage,0,40186,Defaulted
1075370,52,No,18,Self Employed,UK,180,21500,Own,1,5112,Paid
855174,60,No,40,Unemployed,UK,2990,43000,Mortgage,0,9562,Defaulted
730302,39,No,11,Self Employed,UK,5020,53000,Own,2,23190,Paid
1018505,70,Yes,52,Employed,UK,9800,44500,Rent,3,9306,Defaulted
662109,71,Yes,10,Employed,UK,100,52000,Own,0,45488,Paid
806092,40,Yes,6,Self Employed,UK,8460,51500,Own,0,25520,Defaulted
890980,60,Yes,29,Unemployed,UK,1520,25500,Mortgage,1,7099,Defaulted
649682,56,Yes,37,Self Employed,UK,7960,46000,Mortgage,0,27188,Paid
829293,83,No,60,Employed,UK,110,54500,Own,1,24589,Paid
1030647,43,Yes,13,Self Employed,UK,1330,21000,Mortgage,0,13877,Defaulted
732737,60,No,26,Self Employed,UK,1050,33500,Mortgage,3,5187,Defaulted
578019,17,Yes,1,Self Employed,UK,7140,29500,Own,0,9035,Paid
1043653,70,Yes,27,Unemployed,UK,5290,51500,Own,3,20966,Paid
842612,48,No,12,Self Employed,UK,80,51000,Own,0,26021,Defaulted
970998,54,No,14,Unemployed,UK,2850,21000,Mortgage,1,15980,Defaulted
1034100,88,No,69,Unemployed,UK,2960,34000,Rent,3,28065,Defaulted
788385,28,Yes,7,Self Employed,UK,4520,28500,Rent,0,24421,Paid
826496,56,Yes,10,Self Employed,UK,6110,36500,Rent,0,23061,Paid
1074184,40,No,17,Unemployed,UK,3480,20000,Rent,2,7226,Defaulted
670241,61,Yes,35,Unemployed,UK,2660,52500,Own,0,8835,Paid
603060,45,Yes,9,Self Employed,UK,4930,47500,Mortgage,1,11939,Paid
611293,61,No,25,Self Employed,UK,7900,32000,Own,0,5837,Defaulted
754945,58,No,38,Self Employed,UK,4060,36000,Mortgage,0,1693,Paid
893898,41,No,9,Self Employed,UK,480,50500,Own,2,10841,Defaulted
1000458,65,No,30,Unemployed,UK,2250,43000,Mortgage,2,11644,Paid
1004212,24,Yes,7,Unemployed,UK,450,30500,Own,3,29541,Defaulted
1077928,75,No,15,Self Employed,UK,2680,49000,Rent,0,9345,Paid
1035472,23,No,2,Unemployed,UK,2020,41000,Own,1,15047,Paid
646125,18,No,1,Unemployed,UK,2500,51500,Mortgage,1,23420,Paid
1002518,25,No,5,Self Employed,UK,3340,53000,Mortgage,2,148,Defaulted
654631,56,Yes,5,Unemployed,UK,560,35500,Own,0,7668,Defaulted
1027873,26,No,7,Employed,UK,9640,50500,Own,0,33821,Defaulted
599167,88,No,44,Unemployed,UK,1750,38500,Own,2,24743,Defaulted
1050822,85,Yes,65,Unemployed,UK,9430,43000,Rent,0,872,Paid
858182,43,Yes,17,Employed,UK,9790,30500,Rent,2,6560,Defaulted
738669,85,Yes,51,Self Employed,UK,6390,46000,Own,0,19630,Defaulted
647049,25,Yes,8,Employed,UK,60,37000,Mortgage,3,35074,Defaulted
911806,45,No,20,Employed,UK,30,26000,Own,1,20702,Defaulted
939265,47,No,5,Unemployed,UK,1130,45000,Mortgage,0,27111,Paid
1066824,61,Yes,24,Employed,UK,420,30500,Mortgage,2,17895,Paid
901372,69,No,1,Self Employed,UK,1170,12500,Rent,0,11836,Defaulted
1016023,24,Yes,5,Unemployed,UK,200,48000,Rent,0,41110,Defaulted
1110225,41,No,6,Unemployed,UK,1330,47500,Mortgage,1,30076,Paid
869004,89,No,49,Unemployed,UK,8870,40000,Mortgage,1,37329,Defaulted
798040,28,Yes,2,Retired,UK,9840,32500,Own,0,6485,Defaulted
1037019,80,No,16,Self Employed,UK,6610,47000,Rent,2,23614,Paid
814570,79,Yes,54,Unemployed,UK,0,34500,Own,0,24657,Paid
632203,45,No,27,Self Employed,UK,3870,22500,Mortgage,2,14391,Paid
910150,83,Yes,36,Self Employed,UK,820,34500,Rent,2,25737,Defaulted
922102,36,Yes,10,Employed,UK,9180,42000,Own,0,35486,Defaulted
675988,83,No,56,Unemployed,UK,1310,42500,Own,3,3222,Defaulted
935637,32,Yes,2,Self Employed,UK,9690,50000,Own,1,35622,Defaulted
940555,73,No,56,Self Employed,UK,4850,29500,Own,0,3977,Defaulted
1051894,64,No,36,Self Employed,UK,0,24000,Own,1,3083,Defaulted
948804,59,No,39,Self Employed,UK,7030,17500,Mortgage,1,14776,Defaulted
1080820,23,No,2,Self Employed,UK,140,18000,Mortgage,1,9923,Paid
884626,55,No,36,Employed,UK,8290,37000,Mortgage,1,35697,Defaulted
867965,24,No,7,Self Employed,UK,4640,51500,Own,3,38083,Defaulted
1094320,38,Yes,12,Self Employed,UK,4280,41500,Rent,0,34415,Paid
1063733,73,Yes,24,Employed,UK,2400,17000,Own,2,1183,Defaulted
616130,60,Yes,13,Self Employed,UK,2050,49000,Own,3,13982,Defaulted
731899,63,Yes,3,Self Employed,UK,4980,40500,Mortgage,2,22886,Defaulted
1103398,45,Yes,9,Unemployed,UK,8830,42000,Mortgage,2,11881,Defaulted
806171,86,No,34,Self Employed,UK,5690,13000,Own,3,6095,Paid
748920,55,No,27,Self Employed,UK,9250,51500,Own,0,8450,Defaulted
875792,18,No,1,Self Employed,UK,620,40500,Mortgage,0,4692,Defaulted
600205,64,No,37,Self Employed,UK,4620,32500,Own,2,11705,Defaulted
701162,47,No,20,Unemployed,UK,930,27000,Rent,0,23263,Paid
646872,82,Yes,29,Self Employed,UK,650,53500,Mortgage,0,30856,Defaulted
851550,63,No,33,Employed,UK,2690,41000,Own,0,29506,Paid
985148,50,No,24,Unemployed,UK,2590,37500,Mortgage,1,16096,Paid
1015838,68,Yes,40,Unemployed,UK,60,45000,Own,0,16758,Paid
997118,41,Yes,24,Employed,UK,0,38500,Own,0,16756,Paid
1044876,31,No,9,Self Employed,UK,340,18000,Mortgage,0,14478,Defaulted
897876,66,No,28,Self Employed,UK,1770,50500,Mortgage,2,38826,Defaulted
586960,17,Yes,1,Unemployed,UK,420,45500,Mortgage,1,11857,Paid
925482,20,Yes,3,Self Employed,UK,50,35500,Mortgage,0,13042,Defaulted
1017199,30,No,10,Self Employed,UK,0,51000,Own,2,13248,Defaulted
930905,71,No,25,Self Employed,UK,250,52500,Rent,0,22257,Paid
878858,55,Yes,32,Self Employed,UK,130,36500,Own,3,2958,Defaulted
749297,26,No,1,Unemployed,UK,190,21500,Rent,0,11165,Paid
1027292,83,No,12,Self Employed,UK,1110,37000,Own,0,1193,Paid
762812,54,Yes,17,Self Employed,UK,7120,45500,Mortgage,1,8003,Defaulted
571230,61,Yes,16,Unemployed,UK,250,41000,Own,0,5962,Paid
712983,55,Yes,35,Self Employed,UK,1210,46500,Own,1,37327,Defaulted
586502,72,No,19,Self Employed,UK,4020,37000,Mortgage,1,23466,Defaulted
1076651,59,Yes,10,Unemployed,UK,1430,47000,Own,1,22696,Paid
1101135,65,Yes,37,Self Employed,UK,2520,30500,Rent,0,28947,Paid
930588,49,No,18,Employed,UK,750,43000,Mortgage,0,3505,Paid
986538,60,No,5,Unemployed,UK,140,18500,Mortgage,0,4186,Paid
985564,76,No,30,Unemployed,UK,7530,43500,Mortgage,1,20475,Paid
557984,75,No,25,Employed,UK,0,38000,Own,0,21329,Paid
698267,20,No,1,Employed,UK,2760,41000,Mortgage,1,23398,Paid
986460,65,No,17,Self Employed,UK,980,53000,Own,3,2969,Defaulted
910869,87,No,70,Employed,UK,4340,36000,Mortgage,0,5605,Paid
982780,68,Yes,7,Self Employed,UK,2510,17000,Mortgage,2,2519,Defaulted
704494,61,Yes,35,Unemployed,UK,5110,28000,Own,2,14052,Defaulted
966661,82,Yes,55,Self Employed,UK,1120,44500,Own,1,34485,Paid
595695,32,Yes,15,Unemployed,UK,4910,46500,Own,2,34064,Defaulted
566875,89,Yes,7,Unemployed,UK,210,44000,Rent,1,31238,Paid
802042,58,Yes,5,Unemployed,UK,7650,54000,Rent,3,31259,Defaulted
870399,81,No,15,Self Employed,UK,330,48000,Mortgage,2,11867,Defaulted
622141,85,No,9,Unemployed,UK,1410,33500,Mortgage,0,23338,Defaulted
817024,76,No,20,Self Employed,UK,1950,44500,Mortgage,1,22622,Defaulted
1044557,65,Yes,4,Self Employed,UK,5800,13500,Own,0,12047,Paid
1099704,58,Yes,31,Unemployed,UK,7840,28500,Own,0,20894,Defaulted
904922,67,Yes,16,Self Employed,UK,7300,49000,Own,0,32957,Defaulted
833628,75,Yes,2,Self Employed,UK,1410,33000,Own,0,15375,Paid
958109,61,No,9,Unemployed,UK,1950,42500,Rent,0,10111,Paid
605892,72,No,3,Employed,UK,2050,23500,Own,0,21163,Paid
604770,33,Yes,10,Self Employed,UK,90,26000,Own,1,11187,Paid
605558,54,No,11,Self Employed,UK,700,52500,Own,0,35930,Paid
855694,34,No,6,Unemployed,UK,2920,50500,Own,3,28589,Defaulted
938408,34,Yes,9,Unemployed,UK,1870,50000,Own,0,21596,Paid
888298,26,Yes,5,Unemployed,UK,290,41000,Own,2,6420,Defaulted
657008,21,Yes,2,Self Employed,UK,1110,46000,Mortgage,0,4024,Defaulted
745315,38,No,3,Unemployed,UK,4660,50000,Mortgage,2,14823,Defaulted
724614,36,Yes,13,Self Employed,UK,2860,50500,Mortgage,1,23365,Paid
896654,24,Yes,3,Self Employed,UK,1060,39500,Own,0,20584,Paid
704458,70,No,23,Self Employed,UK,3310,52500,Own,3,33190,Paid
944870,25,Yes,4,Unemployed,UK,4000,33000,Own,0,2259,Defaulted
738950,30,No,5,Self Employed,UK,1760,45000,Own,2,9831,Paid
998176,88,Yes,47,Self Employed,UK,1940,14500,Own,0,13104,Paid
774656,53,Yes,3,Self Employed,UK,7810,46000,Own,1,39445,Paid
903235,83,No,13,Unemployed,UK,4520,42500,Own,2,40677,Paid
1040020,47,No,24,Employed,UK,5580,39000,Mortgage,2,37557,Paid
941785,58,Yes,18,Self Employed,UK,3180,26500,Rent,0,9777,Paid
648605,80,No,61,Self Employed,UK,2200,51500,Rent,0,5697,Paid
887945,20,Yes,2,Unemployed,UK,4340,38500,Own,2,23171,Defaulted
834540,26,Yes,2,Self Employed,UK,4510,46000,Own,0,7689,Paid
685679,78,No,33,Self Employed,UK,4290,41000,Own,0,28271,Paid
1022426,18,Yes,1,Unemployed,UK,1870,54000,Rent,1,23561,Paid
659142,62,No,35,Self Employed,UK,180,39000,Mortgage,0,10832,Defaulted
848959,34,Yes,11,Self Employed,UK,3680,38000,Mortgage,2,4137,Defaulted
711882,65,Yes,16,Self Employed,UK,150,42500,Mortgage,0,33554,Defaulted
925107,41,Yes,21,Employed,UK,0,18500,Own,1,3822,Paid
895970,51,Yes,11,Self Employed,UK,300,42000,Mortgage,0,1201,Paid
1010051,41,No,2,Self Employed,UK,7400,42000,Mortgage,2,13033,Defaulted
597962,71,Yes,21,Employed,UK,6080,47000,Mortgage,2,2240,Defaulted
724234,41,No,12,Self Employed,UK,40,36500,Mortgage,1,12721,Paid
939595,26,No,4,Employed,UK,30,43500,Mortgage,1,39356,Paid
1056425,44,No,21,Self Employed,UK,40,35000,Own,1,18233,Defaulted
766237,83,Yes,35,Self Employed,UK,8320,50000,Rent,2,21982,Paid
680858,67,Yes,16,Self Employed,UK,340,23500,Rent,3,7033,Paid
883508,51,Yes,21,Self Employed,UK,330,16000,Own,0,3532,Paid
811344,31,Yes,9,Self Employed,UK,8730,41500,Rent,0,30024,Defaulted
1004608,32,Yes,4,Unemployed,UK,2380,44000,Rent,1,8348,Paid
1072516,70,No,52,Unemployed,UK,980,14500,Own,3,2202,Defaulted
